crop_path,label,label_name,source_image,source_relative_path,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,object_label,wheel_position,side,visibility,crop_quality,box_source,image_split,vehicle_type,viewpoint,notes,sample_id,dataset_name,dataset_root,crop_rel_path,crop_abs_path,row_idx,file_exists,image_width,image_height,aspect_ratio,file_size_bytes,md5,is_tiny,is_huge,is_corrupt,quality_flags,split
invalid_candidate/20210407_10_34_55_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj005__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210407_10_34_55_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,20210407_10_34_55_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,233,1192,257,1216,229,1188,261,1220,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,6_wheeler,unknown,,labeled_crops_70_000014,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210407_10_34_55_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj005__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210407_10_34_55_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj005__label0.jpg,14,True,32,32,1.0,1320,99cfedf5bb872613196ef0486ac6ae06,False,False,False,,validation
valid_wheel_candidate/20210407_10_34_55_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj006__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210407_10_34_55_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,20210407_10_34_55_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,876,1318,1110,1611,841,1274,1145,1655,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,6_wheeler,unknown,,labeled_crops_70_000015,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210407_10_34_55_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj006__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210407_10_34_55_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj006__label1.jpg,15,True,304,381,0.7979002624671916,50532,96b83cc4627431cd78ab97b3c29400d6,False,False,False,,validation
invalid_candidate/20210407_10_34_55_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj007__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210407_10_34_55_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,20210407_10_34_55_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,366,1223,385,1265,363,1217,388,1271,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,6_wheeler,unknown,,labeled_crops_70_000016,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210407_10_34_55_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj007__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210407_10_34_55_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj007__label0.jpg,16,True,25,54,0.46296296296296297,1514,c4c83ea0e04e77a247209278070f540d,True,False,False,tiny_crop,validation
valid_wheel_candidate/20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj000__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,720,1226,890,1496,694,1186,916,1536,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,6_wheeler,unknown,,labeled_crops_70_000017,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj000__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj000__label1.jpg,17,True,222,350,0.6342857142857142,39384,e1a9d6fec65e9170b51af96bc350a30f,False,False,False,,train
valid_wheel_candidate/20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj001__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,370,1208,466,1397,356,1180,480,1425,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,6_wheeler,unknown,,labeled_crops_70_000018,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj001__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj001__label1.jpg,18,True,124,245,0.5061224489795918,16311,2c51c778d991289fa9a4a301fdfe988d,False,False,False,,train
valid_wheel_candidate/20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj002__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,102,1197,203,1331,87,1177,218,1351,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,6_wheeler,unknown,,labeled_crops_70_000019,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj002__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj002__label1.jpg,19,True,131,174,0.7528735632183908,12801,7b5c6f07487d8a64e4f5fa22952181a0,False,False,False,,train
valid_wheel_candidate/20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj003__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,433,1218,599,1414,408,1189,624,1443,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,6_wheeler,unknown,,labeled_crops_70_000020,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj003__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj003__label1.jpg,20,True,216,254,0.8503937007874016,26453,e975b03feacf2b19fd80fc7eaaa686f0,False,False,False,,train
invalid_candidate/20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj004__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,1157,1268,1318,1439,1133,1242,1342,1465,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,6_wheeler,unknown,,labeled_crops_70_000021,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj004__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj004__label0.jpg,21,True,209,223,0.9372197309417041,21684,1e0b4cd4a0fff5de0f0ef5714c0030e2,False,False,False,,train
valid_wheel_candidate/20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj005__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,218,1220,288,1356,208,1200,298,1376,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,6_wheeler,unknown,,labeled_crops_70_000022,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj005__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj005__label1.jpg,22,True,90,176,0.5113636363636364,8463,9272255a44384e2f8d810b1cb0bb0df2,False,False,False,,train
valid_wheel_candidate/20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj006__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg,72,1206,113,1325,66,1188,119,1343,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,6_wheeler,unknown,,labeled_crops_70_000023,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj006__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210407_10_35_12_000_2sQ7uoDSHQakPcTTKy9Ikfs5wWs1_F_3264_2448.jpg__obj006__label1.jpg,23,True,53,155,0.3419354838709677,5198,7d68a9db46b3735eccb748a4bdad081b,False,False,False,,train
invalid_candidate/20210409_02_26_35_000_2JcIqu5KyiTw0xva1m9JRT5RAQN2_T_3008_4016.jpg__obj000__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210409_02_26_35_000_2JcIqu5KyiTw0xva1m9JRT5RAQN2_T_3008_4016.jpg,20210409_02_26_35_000_2JcIqu5KyiTw0xva1m9JRT5RAQN2_T_3008_4016.jpg,2845,1995,3359,2793,2768,1875,3436,2913,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,2_wheeler,unknown,,labeled_crops_70_000024,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210409_02_26_35_000_2JcIqu5KyiTw0xva1m9JRT5RAQN2_T_3008_4016.jpg__obj000__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210409_02_26_35_000_2JcIqu5KyiTw0xva1m9JRT5RAQN2_T_3008_4016.jpg__obj000__label0.jpg,24,True,668,1038,0.6435452793834296,67890,d98edafe08a2d00aced2e5a32329fc1b,False,False,False,,test
invalid_candidate/20210409_08_41_28_000_40x7fE27iGUH21cFiEnnzFbkNql1_F_4160_3120.jpg__obj000__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210409_08_41_28_000_40x7fE27iGUH21cFiEnnzFbkNql1_F_4160_3120.jpg,20210409_08_41_28_000_40x7fE27iGUH21cFiEnnzFbkNql1_F_4160_3120.jpg,557,2114,791,2369,522,2076,826,2407,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,2_wheeler,unknown,,labeled_crops_70_000025,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210409_08_41_28_000_40x7fE27iGUH21cFiEnnzFbkNql1_F_4160_3120.jpg__obj000__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210409_08_41_28_000_40x7fE27iGUH21cFiEnnzFbkNql1_F_4160_3120.jpg__obj000__label0.jpg,25,True,304,331,0.918429003021148,23010,1e2184109f77a55d3c764e55cf7de1ba,False,False,False,,train
invalid_candidate/20210409_08_41_50_000_40x7fE27iGUH21cFiEnnzFbkNql1_F_4160_3120.jpg__obj000__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210409_08_41_50_000_40x7fE27iGUH21cFiEnnzFbkNql1_F_4160_3120.jpg,20210409_08_41_50_000_40x7fE27iGUH21cFiEnnzFbkNql1_F_4160_3120.jpg,833,2497,1034,2672,803,2471,1064,2698,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,2_wheeler,unknown,,labeled_crops_70_000026,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210409_08_41_50_000_40x7fE27iGUH21cFiEnnzFbkNql1_F_4160_3120.jpg__obj000__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210409_08_41_50_000_40x7fE27iGUH21cFiEnnzFbkNql1_F_4160_3120.jpg__obj000__label0.jpg,26,True,261,227,1.1497797356828194,12113,c50efc83890843ba83905fc56bbd1f08,False,False,False,,train
invalid_candidate/20210409_08_42_25_000_40x7fE27iGUH21cFiEnnzFbkNql1_F_4160_3120.jpg__obj000__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210409_08_42_25_000_40x7fE27iGUH21cFiEnnzFbkNql1_F_4160_3120.jpg,20210409_08_42_25_000_40x7fE27iGUH21cFiEnnzFbkNql1_F_4160_3120.jpg,1220,2548,1431,2685,1188,2527,1463,2706,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,2_wheeler,unknown,,labeled_crops_70_000027,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210409_08_42_25_000_40x7fE27iGUH21cFiEnnzFbkNql1_F_4160_3120.jpg__obj000__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210409_08_42_25_000_40x7fE27iGUH21cFiEnnzFbkNql1_F_4160_3120.jpg__obj000__label0.jpg,27,True,275,179,1.5363128491620113,9203,8ca026f9ac4009ee49be63a0f33f9034,False,False,False,,validation
valid_wheel_candidate/20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg__obj000__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg,20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg,1878,1896,2010,2215,1858,1848,2030,2263,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,6_wheeler,unknown,,labeled_crops_70_000028,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg__obj000__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg__obj000__label1.jpg,28,True,172,415,0.41445783132530123,18967,83a0f5372f522617aeb3beca5884d994,False,False,False,,test
invalid_candidate/20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg__obj001__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg,20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg,2223,1837,2260,1896,2217,1828,2266,1905,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,6_wheeler,unknown,,labeled_crops_70_000029,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg__obj001__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg__obj001__label0.jpg,29,True,49,77,0.6363636363636364,1908,dd87b3fa06a05a22f27574d57dc0b748,False,False,False,,test
valid_wheel_candidate/20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg__obj002__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg,20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg,636,2110,1191,2733,553,2017,1274,2826,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,6_wheeler,unknown,,labeled_crops_70_000030,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg__obj002__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg__obj002__label1.jpg,30,True,721,809,0.8912237330037083,124497,86cbff28fbcea4773d611f0be7b02987,False,False,False,,test
invalid_candidate/20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg__obj003__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg,20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg,3,2097,477,2660,0,2013,548,2744,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,6_wheeler,unknown,,labeled_crops_70_000031,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg__obj003__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg__obj003__label0.jpg,31,True,548,731,0.7496580027359782,85420,b06971e355c6c3b160df48ded22fcaef,False,False,False,,test
invalid_candidate/20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg__obj004__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg,20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg,2435,1799,2467,1874,2430,1788,2472,1885,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,6_wheeler,unknown,,labeled_crops_70_000032,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg__obj004__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg__obj004__label0.jpg,32,True,42,97,0.4329896907216495,1749,10fdc7d26c1927f92c1b9f9868ed2315,False,False,False,,test
valid_wheel_candidate/20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg__obj005__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg,20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg,2389,1824,2430,1891,2383,1814,2436,1901,wheel,unknown,unknown,unknown,slightly_blurry,imported_xml,unassigned,6_wheeler,unknown,,labeled_crops_70_000033,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg__obj005__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg__obj005__label1.jpg,33,True,53,87,0.6091954022988506,2255,f06cc5801ac15ba55092d6a155925dbb,False,False,False,,test
valid_wheel_candidate/20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg__obj006__label1.jpg,1,valid_wheel_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg,20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg,1100,2019,1523,2520,1037,1944,1586,2595,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,6_wheeler,unknown,,labeled_crops_70_000034,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,valid_wheel_candidate/20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg__obj006__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\valid_wheel_candidate\20210409_19_02_51_000_5tG6wKGaGyPambw1Bz1be8iYudL2_F_4016_3008.jpg__obj006__label1.jpg,34,True,549,651,0.8433179723502304,78107,7ae8e3b0d34250f2c06dcbab17738a6b,False,False,False,,test
invalid_candidate/20210410_09_53_00_000_2QokbG3UxMeOUgojmhMuObj6kuo1_F_3000_4000.jpg__obj000__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210410_09_53_00_000_2QokbG3UxMeOUgojmhMuObj6kuo1_F_3000_4000.jpg,20210410_09_53_00_000_2QokbG3UxMeOUgojmhMuObj6kuo1_F_3000_4000.jpg,1466,3297,1839,3615,1410,3249,1895,3663,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,2_wheeler,unknown,,labeled_crops_70_000035,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210410_09_53_00_000_2QokbG3UxMeOUgojmhMuObj6kuo1_F_3000_4000.jpg__obj000__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210410_09_53_00_000_2QokbG3UxMeOUgojmhMuObj6kuo1_F_3000_4000.jpg__obj000__label0.jpg,35,True,485,414,1.171497584541063,60537,392b9354f67f900cd8979500aef31f98,False,False,False,,test
invalid_candidate/20210410_10_21_39_000_2gClH5SF2qUAhT2vStlgvfnKYSo2_F_3264_2448.jpg__obj000__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210410_10_21_39_000_2gClH5SF2qUAhT2vStlgvfnKYSo2_F_3264_2448.jpg,20210410_10_21_39_000_2gClH5SF2qUAhT2vStlgvfnKYSo2_F_3264_2448.jpg,1167,1572,1427,2116,1128,1490,1466,2198,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,2_wheeler,unknown,,labeled_crops_70_000036,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210410_10_21_39_000_2gClH5SF2qUAhT2vStlgvfnKYSo2_F_3264_2448.jpg__obj000__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210410_10_21_39_000_2gClH5SF2qUAhT2vStlgvfnKYSo2_F_3264_2448.jpg__obj000__label0.jpg,36,True,338,708,0.4774011299435028,51443,3bd71f25c584076a7e5a30bbfaf08f7d,False,False,False,,train
invalid_candidate/20210410_10_22_01_000_2gClH5SF2qUAhT2vStlgvfnKYSo2_F_3264_2448.jpg__obj000__label0.jpg,0,invalid_candidate,C:\Users\dual-\Downloads\wheel_labeling_nikolai_70\images\20210410_10_22_01_000_2gClH5SF2qUAhT2vStlgvfnKYSo2_F_3264_2448.jpg,20210410_10_22_01_000_2gClH5SF2qUAhT2vStlgvfnKYSo2_F_3264_2448.jpg,1191,1594,1443,2119,1153,1515,1481,2198,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,2_wheeler,unknown,,labeled_crops_70_000037,labeled_crops_70,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70,invalid_candidate/20210410_10_22_01_000_2gClH5SF2qUAhT2vStlgvfnKYSo2_F_3264_2448.jpg__obj000__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops_70\invalid_candidate\20210410_10_22_01_000_2gClH5SF2qUAhT2vStlgvfnKYSo2_F_3264_2448.jpg__obj000__label0.jpg,37,True,328,683,0.4802342606149341,53010,bc4b5fe08bce8e92acaf967c7cb58fc1,False,False,False,,test
